source_id,slug,source_url,legacy_path
806,ao-chay-bo-nam-mau-trang-soc-tim-than-va-xanh-duong-mat-me-linh-hoat-cho-mua-he,https://mayaochaybo.vn/ao-chay-bo-nam-mau-trang-soc-tim-than-va-xanh-duong-mat-me-linh-hoat-cho-mua-he/,/ao-chay-bo-nam-mau-trang-soc-tim-than-va-xanh-duong-mat-me-linh-hoat-cho-mua-he/
809,ao-chay-bo-nam-mau-trang-phoi-xanh-thiet-ke-khong-tay-thoang-mat,https://mayaochaybo.vn/ao-chay-bo-nam-mau-trang-phoi-xanh-thiet-ke-khong-tay-thoang-mat/,/ao-chay-bo-nam-mau-trang-phoi-xanh-thiet-ke-khong-tay-thoang-mat/
812,ao-chay-bo-nam-mau-do-trang-nang-dong-va-thoi-thuong,https://mayaochaybo.vn/ao-chay-bo-nam-mau-do-trang-nang-dong-va-thoi-thuong/,/ao-chay-bo-nam-mau-do-trang-nang-dong-va-thoi-thuong/
815,ao-chay-bo-nam-mau-do-do-chuyen-sac-sat-nach,https://mayaochaybo.vn/ao-chay-bo-nam-mau-do-do-chuyen-sac-sat-nach/,/ao-chay-bo-nam-mau-do-do-chuyen-sac-sat-nach/
818,ao-chay-bo-nam-mau-tim-phoi-trang-thiet-ke-hoa-tiet-hinh-hoc-ca-tinh,https://mayaochaybo.vn/ao-chay-bo-nam-mau-tim-phoi-trang-thiet-ke-hoa-tiet-hinh-hoc-ca-tinh/,/ao-chay-bo-nam-mau-tim-phoi-trang-thiet-ke-hoa-tiet-hinh-hoc-ca-tinh/
821,ao-chay-bo-nam-xanh-ly-phoi-trang-thiet-ke-nang-dong-hut-am-vuot-troi,https://mayaochaybo.vn/ao-chay-bo-nam-xanh-ly-phoi-trang-thiet-ke-nang-dong-hut-am-vuot-troi/,/ao-chay-bo-nam-xanh-ly-phoi-trang-thiet-ke-nang-dong-hut-am-vuot-troi/
824,ao-chay-bo-nam-mau-do-chuyen-vang-thiet-ke-nang-dong-thoang-mat,https://mayaochaybo.vn/ao-chay-bo-nam-mau-do-chuyen-vang-thiet-ke-nang-dong-thoang-mat/,/ao-chay-bo-nam-mau-do-chuyen-vang-thiet-ke-nang-dong-thoang-mat/
827,ao-chay-bo-mau-tim-phoi-trang-hoa-tiet-pixel-ca-tinh,https://mayaochaybo.vn/ao-chay-bo-mau-tim-phoi-trang-hoa-tiet-pixel-ca-tinh/,/ao-chay-bo-mau-tim-phoi-trang-hoa-tiet-pixel-ca-tinh/
830,ao-chay-bo-nam-tim-than-phoi-camo-trang-mat-me,https://mayaochaybo.vn/ao-chay-bo-nam-tim-than-phoi-camo-trang-mat-me/,/ao-chay-bo-nam-tim-than-phoi-camo-trang-mat-me/
833,ao-chay-bo-nam-mau-xanh-ya-chuyen-sac-thiet-ke-thoang-khi-thoi-trang-nang-dong,https://mayaochaybo.vn/ao-chay-bo-nam-mau-xanh-ya-chuyen-sac-thiet-ke-thoang-khi-thoi-trang-nang-dong/,/ao-chay-bo-nam-mau-xanh-ya-chuyen-sac-thiet-ke-thoang-khi-thoi-trang-nang-dong/
