sourceProductId	targetSlug	targetName	targetSku	sourceImageUrl	targetImageFile
4092	ao-bong-da-tre-em-x24-bd-01-den-084	Áo bóng đá trẻ em X24-BĐ-01 màu Đen	X24-BD-DBX-KID-084	https://static.x24sport.vn/mayaobongro/ao-bong-ro-tre-em-x24-br-01-den-084.webp	ao-bong-da-tre-em-x24-bd-01-den-084.webp
4093	ao-bong-da-tre-em-x24-bd-01-do-085	Áo bóng đá trẻ em X24-BĐ-01 màu Đỏ	X24-BD-DBX-KID-085	https://static.x24sport.vn/mayaobongro/ao-bong-ro-tre-em-x24-br-01-do-085.webp	ao-bong-da-tre-em-x24-bd-01-do-085.webp
4094	ao-bong-da-tre-em-x24-bd-01-tim-086	Áo bóng đá trẻ em X24-BĐ-01 màu Tím	X24-BD-DBX-KID-086	https://static.x24sport.vn/mayaobongro/ao-bong-ro-tre-em-x24-br-01-tim-086.webp	ao-bong-da-tre-em-x24-bd-01-tim-086.webp
4095	ao-bong-da-tre-em-x24-bd-01-trang-087	Áo bóng đá trẻ em X24-BĐ-01 màu Trắng	X24-BD-DBX-KID-087	https://static.x24sport.vn/mayaobongro/ao-bong-ro-tre-em-x24-br-01-trang-087.webp	ao-bong-da-tre-em-x24-bd-01-trang-087.webp
4096	ao-bong-da-tre-em-x24-bd-01-xanh-duong-088	Áo bóng đá trẻ em X24-BĐ-01 màu Xanh dương	X24-BD-DBX-KID-088	https://static.x24sport.vn/mayaobongro/ao-bong-ro-tre-em-x24-br-01-xanh-duong-088.webp	ao-bong-da-tre-em-x24-bd-01-xanh-duong-088.webp
4097	ao-bong-da-tre-em-x24-bd-01-den-089	Áo bóng đá trẻ em X24-BĐ-01 màu Đen	X24-BD-DBX-KID-089	https://static.x24sport.vn/mayaobongro/ao-bong-ro-tre-em-x24-br-01-den-089.webp	ao-bong-da-tre-em-x24-bd-01-den-089.webp
4098	ao-bong-da-tre-em-x24-bd-03-xanh-ngoc-090	Áo bóng đá trẻ em X24-BĐ-03 màu Xanh ngọc	X24-BD-DBX-KID-090	https://static.x24sport.vn/mayaobongro/ao-bong-ro-tre-em-x24-br-03-xanh-ngoc-090.webp	ao-bong-da-tre-em-x24-bd-03-xanh-ngoc-090.webp
4099	ao-bong-da-tre-em-x24-bd-05-do-091	Áo bóng đá trẻ em X24-BĐ-05 màu Đỏ	X24-BD-DBX-KID-091	https://static.x24sport.vn/mayaobongro/ao-bong-ro-tre-em-x24-br-05-do-091.webp	ao-bong-da-tre-em-x24-bd-05-do-091.webp
4100	ao-bong-da-tre-em-x24-bd-05-trang-xanh-la-092	Áo bóng đá trẻ em X24-BĐ-05 màu Trắng, Xanh lá	X24-BD-DBX-KID-092	https://static.x24sport.vn/mayaobongro/ao-bong-ro-tre-em-x24-br-05-trang-xanh-la-092.webp	ao-bong-da-tre-em-x24-bd-05-trang-xanh-la-092.webp
4101	ao-bong-da-tre-em-x24-bd-05-trang-093	Áo bóng đá trẻ em X24-BĐ-05 màu Trắng	X24-BD-DBX-KID-093	https://static.x24sport.vn/mayaobongro/ao-bong-ro-tre-em-x24-br-05-trang-093.webp	ao-bong-da-tre-em-x24-bd-05-trang-093.webp
4102	ao-bong-da-tre-em-x24-bd-05-xanh-la-094	Áo bóng đá trẻ em X24-BĐ-05 màu Xanh lá	X24-BD-DBX-KID-094	https://static.x24sport.vn/mayaobongro/ao-bong-ro-tre-em-x24-br-05-xanh-la-094.webp	ao-bong-da-tre-em-x24-bd-05-xanh-la-094.webp
4103	ao-bong-da-tre-em-x24-bd-05-trang-xanh-la-095	Áo bóng đá trẻ em X24-BĐ-05 màu Trắng, Xanh lá	X24-BD-DBX-KID-095	https://static.x24sport.vn/mayaobongro/ao-bong-ro-tre-em-x24-br-05-trang-xanh-la-095.webp	ao-bong-da-tre-em-x24-bd-05-trang-xanh-la-095.webp
4104	ao-bong-da-tre-em-x24-bd-06-cam-096	Áo bóng đá trẻ em X24-BĐ-06 màu Cam	X24-BD-DBX-KID-096	https://static.x24sport.vn/mayaobongro/ao-bong-ro-tre-em-x24-br-06-cam-096.webp	ao-bong-da-tre-em-x24-bd-06-cam-096.webp
4105	ao-bong-da-tre-em-x24-bd-06-tim-097	Áo bóng đá trẻ em X24-BĐ-06 màu Tím	X24-BD-DBX-KID-097	https://static.x24sport.vn/mayaobongro/ao-bong-ro-tre-em-x24-br-06-tim-097.webp	ao-bong-da-tre-em-x24-bd-06-tim-097.webp
4106	ao-bong-da-tre-em-x24-bd-06-tim-than-098	Áo bóng đá trẻ em X24-BĐ-06 màu Tím than	X24-BD-DBX-KID-098	https://static.x24sport.vn/mayaobongro/ao-bong-ro-tre-em-x24-br-06-tim-than-098.webp	ao-bong-da-tre-em-x24-bd-06-tim-than-098.webp
4107	ao-bong-da-tre-em-x24-bd-06-trang-099	Áo bóng đá trẻ em X24-BĐ-06 màu Trắng	X24-BD-DBX-KID-099	https://static.x24sport.vn/mayaobongro/ao-bong-ro-tre-em-x24-br-06-trang-099.webp	ao-bong-da-tre-em-x24-bd-06-trang-099.webp
4108	ao-bong-da-tre-em-x24-bd-06-xanh-duong-100	Áo bóng đá trẻ em X24-BĐ-06 màu Xanh dương	X24-BD-DBX-KID-100	https://static.x24sport.vn/mayaobongro/ao-bong-ro-tre-em-x24-br-06-xanh-duong-100.webp	ao-bong-da-tre-em-x24-bd-06-xanh-duong-100.webp
4109	ao-bong-da-tre-em-x24-bd-07-cam-101	Áo bóng đá trẻ em X24-BĐ-07 màu Cam	X24-BD-DBX-KID-101	https://static.x24sport.vn/mayaobongro/ao-bong-ro-tre-em-x24-br-07-cam-101.webp	ao-bong-da-tre-em-x24-bd-07-cam-101.webp
4110	ao-bong-da-tre-em-x24-bd-07-tim-than-102	Áo bóng đá trẻ em X24-BĐ-07 màu Tím than	X24-BD-DBX-KID-102	https://static.x24sport.vn/mayaobongro/ao-bong-ro-tre-em-x24-br-07-tim-than-102.webp	ao-bong-da-tre-em-x24-bd-07-tim-than-102.webp
4111	ao-bong-da-tre-em-x24-bd-07-trang-103	Áo bóng đá trẻ em X24-BĐ-07 màu Trắng	X24-BD-DBX-KID-103	https://static.x24sport.vn/mayaobongro/ao-bong-ro-tre-em-x24-br-07-trang-103.webp	ao-bong-da-tre-em-x24-bd-07-trang-103.webp
4112	ao-bong-da-tre-em-x24-bd-07-vang-104	Áo bóng đá trẻ em X24-BĐ-07 màu Vàng	X24-BD-DBX-KID-104	https://static.x24sport.vn/mayaobongro/ao-bong-ro-tre-em-x24-br-07-vang-104.webp	ao-bong-da-tre-em-x24-bd-07-vang-104.webp
4113	ao-bong-da-tre-em-x24-bd-07-xanh-bich-105	Áo bóng đá trẻ em X24-BĐ-07 màu Xanh bích	X24-BD-DBX-KID-105	https://static.x24sport.vn/mayaobongro/ao-bong-ro-tre-em-x24-br-07-xanh-bich-105.webp	ao-bong-da-tre-em-x24-bd-07-xanh-bich-105.webp
4114	ao-bong-da-tre-em-x24-bd-10-do-do-106	Áo bóng đá trẻ em X24-BĐ-10 màu Đỏ đô	X24-BD-DBX-KID-106	https://static.x24sport.vn/mayaobongro/ao-bong-ro-tre-em-x24-br-10-do-do-106.webp	ao-bong-da-tre-em-x24-bd-10-do-do-106.webp
4115	ao-bong-da-tre-em-x24-bd-10-hong-107	Áo bóng đá trẻ em X24-BĐ-10 màu Hồng	X24-BD-DBX-KID-107	https://static.x24sport.vn/mayaobongro/ao-bong-ro-tre-em-x24-br-10-hong-107.webp	ao-bong-da-tre-em-x24-bd-10-hong-107.webp
4116	ao-bong-da-tre-em-x24-bd-10-vang-108	Áo bóng đá trẻ em X24-BĐ-10 màu Vàng	X24-BD-DBX-KID-108	https://static.x24sport.vn/mayaobongro/ao-bong-ro-tre-em-x24-br-10-vang-108.webp	ao-bong-da-tre-em-x24-bd-10-vang-108.webp
4117	ao-bong-da-tre-em-x24-bd-10-trang-109	Áo bóng đá trẻ em X24-BĐ-10 màu Trắng	X24-BD-DBX-KID-109	https://static.x24sport.vn/mayaobongro/ao-bong-ro-tre-em-x24-br-10-trang-109.webp	ao-bong-da-tre-em-x24-bd-10-trang-109.webp
4118	ao-bong-da-tre-em-x24-bd-10-xanh-ve-chai-110	Áo bóng đá trẻ em X24-BĐ-10 màu Xanh ve chai	X24-BD-DBX-KID-110	https://static.x24sport.vn/mayaobongro/ao-bong-ro-tre-em-x24-br-10-xanh-ve-chai-110.webp	ao-bong-da-tre-em-x24-bd-10-xanh-ve-chai-110.webp
4119	ao-bong-da-tre-em-x24-bd-11-cam-111	Áo bóng đá trẻ em X24-BĐ-11 màu Cam	X24-BD-DBX-KID-111	https://static.x24sport.vn/mayaobongro/ao-bong-ro-tre-em-x24-br-11-cam-111.webp	ao-bong-da-tre-em-x24-bd-11-cam-111.webp
4120	ao-bong-da-tre-em-x24-bd-11-den-112	Áo bóng đá trẻ em X24-BĐ-11 màu Đen	X24-BD-DBX-KID-112	https://static.x24sport.vn/mayaobongro/ao-bong-ro-tre-em-x24-br-11-den-112.webp	ao-bong-da-tre-em-x24-bd-11-den-112.webp
4121	ao-bong-da-tre-em-x24-bd-11-trang-113	Áo bóng đá trẻ em X24-BĐ-11 màu Trắng	X24-BD-DBX-KID-113	https://static.x24sport.vn/mayaobongro/ao-bong-ro-tre-em-x24-br-11-trang-113.webp	ao-bong-da-tre-em-x24-bd-11-trang-113.webp
4122	ao-bong-da-tre-em-x24-bd-11-trang-cam-114	Áo bóng đá trẻ em X24-BĐ-11 màu Trắng, Cam	X24-BD-DBX-KID-114	https://static.x24sport.vn/mayaobongro/ao-bong-ro-tre-em-x24-br-11-trang-cam-114.webp	ao-bong-da-tre-em-x24-bd-11-trang-cam-114.webp
4123	ao-bong-da-tre-em-x24-bd-11-trang-xanh-duong-115	Áo bóng đá trẻ em X24-BĐ-11 màu Trắng, Xanh dương	X24-BD-DBX-KID-115	https://static.x24sport.vn/mayaobongro/ao-bong-ro-tre-em-x24-br-11-trang-xanh-duong-115.webp	ao-bong-da-tre-em-x24-bd-11-trang-xanh-duong-115.webp
4124	ao-bong-da-tre-em-x24-bd-12-cam-116	Áo bóng đá trẻ em X24-BĐ-12 màu Cam	X24-BD-DBX-KID-116	https://static.x24sport.vn/mayaobongro/ao-bong-ro-tre-em-x24-br-12-cam-116.webp	ao-bong-da-tre-em-x24-bd-12-cam-116.webp
4125	ao-bong-da-tre-em-x24-bd-12-hong-117	Áo bóng đá trẻ em X24-BĐ-12 màu Hồng	X24-BD-DBX-KID-117	https://static.x24sport.vn/mayaobongro/ao-bong-ro-tre-em-x24-br-12-hong-117.webp	ao-bong-da-tre-em-x24-bd-12-hong-117.webp
4126	ao-bong-da-tre-em-x24-bd-12-tim-118	Áo bóng đá trẻ em X24-BĐ-12 màu Tím	X24-BD-DBX-KID-118	https://static.x24sport.vn/mayaobongro/ao-bong-ro-tre-em-x24-br-12-tim-118.webp	ao-bong-da-tre-em-x24-bd-12-tim-118.webp
4127	ao-bong-da-tre-em-x24-bd-12-xanh-ngoc-119	Áo bóng đá trẻ em X24-BĐ-12 màu Xanh ngọc	X24-BD-DBX-KID-119	https://static.x24sport.vn/mayaobongro/ao-bong-ro-tre-em-x24-br-12-xanh-ngoc-119.webp	ao-bong-da-tre-em-x24-bd-12-xanh-ngoc-119.webp
4128	ao-bong-da-tre-em-x24-bd-12-xanh-duong-120	Áo bóng đá trẻ em X24-BĐ-12 màu Xanh dương	X24-BD-DBX-KID-120	https://static.x24sport.vn/mayaobongro/ao-bong-ro-tre-em-x24-br-12-xanh-duong-120.webp	ao-bong-da-tre-em-x24-bd-12-xanh-duong-120.webp
4129	ao-bong-da-tre-em-x24-bd-13-do-121	Áo bóng đá trẻ em X24-BĐ-13 màu Đỏ	X24-BD-DBX-KID-121	https://static.x24sport.vn/mayaobongro/ao-bong-ro-tre-em-x24-br-13-do-121.webp	ao-bong-da-tre-em-x24-bd-13-do-121.webp
4130	ao-bong-da-tre-em-x24-bd-13-kem-122	Áo bóng đá trẻ em X24-BĐ-13 màu Kem	X24-BD-DBX-KID-122	https://static.x24sport.vn/mayaobongro/ao-bong-ro-tre-em-x24-br-13-kem-122.webp	ao-bong-da-tre-em-x24-bd-13-kem-122.webp
4131	ao-bong-da-tre-em-x24-bd-13-tim-than-123	Áo bóng đá trẻ em X24-BĐ-13 màu Tím than	X24-BD-DBX-KID-123	https://static.x24sport.vn/mayaobongro/ao-bong-ro-tre-em-x24-br-13-tim-than-123.webp	ao-bong-da-tre-em-x24-bd-13-tim-than-123.webp
4132	ao-bong-da-tre-em-x24-bd-13-trang-124	Áo bóng đá trẻ em X24-BĐ-13 màu Trắng	X24-BD-DBX-KID-124	https://static.x24sport.vn/mayaobongro/ao-bong-ro-tre-em-x24-br-13-trang-124.webp	ao-bong-da-tre-em-x24-bd-13-trang-124.webp
4133	ao-bong-da-tre-em-x24-bd-13-nhieu-mau-125	Áo bóng đá trẻ em X24-BĐ-13 màu Nhiều màu	X24-BD-DBX-KID-125	https://static.x24sport.vn/mayaobongro/ao-bong-ro-tre-em-x24-br-13-nhieu-mau-125.webp	ao-bong-da-tre-em-x24-bd-13-nhieu-mau-125.webp
4134	ao-bong-da-tre-em-x24-bd-14-den-126	Áo bóng đá trẻ em X24-BĐ-14 màu Đen	X24-BD-DBX-KID-126	https://static.x24sport.vn/mayaobongro/ao-bong-ro-tre-em-x24-br-14-den-126.webp	ao-bong-da-tre-em-x24-bd-14-den-126.webp
4135	ao-bong-da-tre-em-x24-bd-14-do-do-127	Áo bóng đá trẻ em X24-BĐ-14 màu Đỏ đô	X24-BD-DBX-KID-127	https://static.x24sport.vn/mayaobongro/ao-bong-ro-tre-em-x24-br-14-do-do-127.webp	ao-bong-da-tre-em-x24-bd-14-do-do-127.webp
4136	ao-bong-da-tre-em-x24-bd-14-kem-128	Áo bóng đá trẻ em X24-BĐ-14 màu Kem	X24-BD-DBX-KID-128	https://static.x24sport.vn/mayaobongro/ao-bong-ro-tre-em-x24-br-14-kem-128.webp	ao-bong-da-tre-em-x24-bd-14-kem-128.webp
4137	ao-bong-da-tre-em-x24-bd-14-trang-129	Áo bóng đá trẻ em X24-BĐ-14 màu Trắng	X24-BD-DBX-KID-129	https://static.x24sport.vn/mayaobongro/ao-bong-ro-tre-em-x24-br-14-trang-129.webp	ao-bong-da-tre-em-x24-bd-14-trang-129.webp
4138	ao-bong-da-tre-em-x24-bd-14-vang-130	Áo bóng đá trẻ em X24-BĐ-14 màu Vàng	X24-BD-DBX-KID-130	https://static.x24sport.vn/mayaobongro/ao-bong-ro-tre-em-x24-br-14-vang-130.webp	ao-bong-da-tre-em-x24-bd-14-vang-130.webp
4139	ao-bong-da-tre-em-x24-bd-15-cam-131	Áo bóng đá trẻ em X24-BĐ-15 màu Cam	X24-BD-DBX-KID-131	https://static.x24sport.vn/mayaobongro/ao-bong-ro-tre-em-x24-br-15-cam-131.webp	ao-bong-da-tre-em-x24-bd-15-cam-131.webp
4140	ao-bong-da-tre-em-x24-bd-15-do-do-132	Áo bóng đá trẻ em X24-BĐ-15 màu Đỏ đô	X24-BD-DBX-KID-132	https://static.x24sport.vn/mayaobongro/ao-bong-ro-tre-em-x24-br-15-do-do-132.webp	ao-bong-da-tre-em-x24-bd-15-do-do-132.webp
4141	ao-bong-da-tre-em-x24-bd-15-tim-133	Áo bóng đá trẻ em X24-BĐ-15 màu Tím	X24-BD-DBX-KID-133	https://static.x24sport.vn/mayaobongro/ao-bong-ro-tre-em-x24-br-15-tim-133.webp	ao-bong-da-tre-em-x24-bd-15-tim-133.webp
4142	ao-bong-da-tre-em-x24-bd-15-trang-134	Áo bóng đá trẻ em X24-BĐ-15 màu Trắng	X24-BD-DBX-KID-134	https://static.x24sport.vn/mayaobongro/ao-bong-ro-tre-em-x24-br-15-trang-134.webp	ao-bong-da-tre-em-x24-bd-15-trang-134.webp
4143	ao-bong-da-tre-em-x24-bd-15-vang-135	Áo bóng đá trẻ em X24-BĐ-15 màu Vàng	X24-BD-DBX-KID-135	https://static.x24sport.vn/mayaobongro/ao-bong-ro-tre-em-x24-br-15-vang-135.webp	ao-bong-da-tre-em-x24-bd-15-vang-135.webp
4144	ao-bong-da-tre-em-x24-bd-16-den-136	Áo bóng đá trẻ em X24-BĐ-16 màu Đen	X24-BD-DBX-KID-136	https://static.x24sport.vn/mayaobongro/ao-bong-ro-tre-em-x24-br-16-den-136.webp	ao-bong-da-tre-em-x24-bd-16-den-136.webp
4145	ao-bong-da-tre-em-x24-bd-16-do-137	Áo bóng đá trẻ em X24-BĐ-16 màu Đỏ	X24-BD-DBX-KID-137	https://static.x24sport.vn/mayaobongro/ao-bong-ro-tre-em-x24-br-16-do-137.webp	ao-bong-da-tre-em-x24-bd-16-do-137.webp
4146	ao-bong-da-tre-em-x24-bd-16-tim-than-138	Áo bóng đá trẻ em X24-BĐ-16 màu Tím than	X24-BD-DBX-KID-138	https://static.x24sport.vn/mayaobongro/ao-bong-ro-tre-em-x24-br-16-tim-than-138.webp	ao-bong-da-tre-em-x24-bd-16-tim-than-138.webp
4147	ao-bong-da-tre-em-x24-bd-16-trang-139	Áo bóng đá trẻ em X24-BĐ-16 màu Trắng	X24-BD-DBX-KID-139	https://static.x24sport.vn/mayaobongro/ao-bong-ro-tre-em-x24-br-16-trang-139.webp	ao-bong-da-tre-em-x24-bd-16-trang-139.webp
4148	ao-bong-da-tre-em-x24-bd-16-xanh-ngoc-140	Áo bóng đá trẻ em X24-BĐ-16 màu Xanh ngọc	X24-BD-DBX-KID-140	https://static.x24sport.vn/mayaobongro/ao-bong-ro-tre-em-x24-br-16-xanh-ngoc-140.webp	ao-bong-da-tre-em-x24-bd-16-xanh-ngoc-140.webp
4149	ao-bong-da-tre-em-x24-bd-17-cam-141	Áo bóng đá trẻ em X24-BĐ-17 màu Cam	X24-BD-DBX-KID-141	https://static.x24sport.vn/mayaobongro/ao-bong-ro-tre-em-x24-br-17-cam-141.webp	ao-bong-da-tre-em-x24-bd-17-cam-141.webp
4150	ao-bong-da-tre-em-x24-bd-17-hong-142	Áo bóng đá trẻ em X24-BĐ-17 màu Hồng	X24-BD-DBX-KID-142	https://static.x24sport.vn/mayaobongro/ao-bong-ro-tre-em-x24-br-17-hong-142.webp	ao-bong-da-tre-em-x24-bd-17-hong-142.webp
4151	ao-bong-da-tre-em-x24-bd-17-tim-143	Áo bóng đá trẻ em X24-BĐ-17 màu Tím	X24-BD-DBX-KID-143	https://static.x24sport.vn/mayaobongro/ao-bong-ro-tre-em-x24-br-17-tim-143.webp	ao-bong-da-tre-em-x24-bd-17-tim-143.webp
4152	ao-bong-da-tre-em-x24-bd-17-xanh-bich-144	Áo bóng đá trẻ em X24-BĐ-17 màu Xanh bích	X24-BD-DBX-KID-144	https://static.x24sport.vn/mayaobongro/ao-bong-ro-tre-em-x24-br-17-xanh-bich-144.webp	ao-bong-da-tre-em-x24-bd-17-xanh-bich-144.webp
4153	ao-bong-da-tre-em-x24-bd-17-nhieu-mau-145	Áo bóng đá trẻ em X24-BĐ-17 màu Nhiều màu	X24-BD-DBX-KID-145	https://static.x24sport.vn/mayaobongro/ao-bong-ro-tre-em-x24-br-17-nhieu-mau-145.webp	ao-bong-da-tre-em-x24-bd-17-nhieu-mau-145.webp
4154	ao-bong-da-tre-em-x24-bd-18-do-do-146	Áo bóng đá trẻ em X24-BĐ-18 màu Đỏ đô	X24-BD-DBX-KID-146	https://static.x24sport.vn/mayaobongro/ao-bong-ro-tre-em-x24-br-18-do-do-146.webp	ao-bong-da-tre-em-x24-bd-18-do-do-146.webp
4155	ao-bong-da-tre-em-x24-bd-18-hong-147	Áo bóng đá trẻ em X24-BĐ-18 màu Hồng	X24-BD-DBX-KID-147	https://static.x24sport.vn/mayaobongro/ao-bong-ro-tre-em-x24-br-18-hong-147.webp	ao-bong-da-tre-em-x24-bd-18-hong-147.webp
4156	ao-bong-da-tre-em-x24-bd-18-vang-148	Áo bóng đá trẻ em X24-BĐ-18 màu Vàng	X24-BD-DBX-KID-148	https://static.x24sport.vn/mayaobongro/ao-bong-ro-tre-em-x24-br-18-vang-148.webp	ao-bong-da-tre-em-x24-bd-18-vang-148.webp
4157	ao-bong-da-tre-em-x24-bd-18-xanh-la-149	Áo bóng đá trẻ em X24-BĐ-18 màu Xanh lá	X24-BD-DBX-KID-149	https://static.x24sport.vn/mayaobongro/ao-bong-ro-tre-em-x24-br-18-xanh-la-149.webp	ao-bong-da-tre-em-x24-bd-18-xanh-la-149.webp
4158	ao-bong-da-tre-em-x24-bd-18-nhieu-mau-150	Áo bóng đá trẻ em X24-BĐ-18 màu Nhiều màu	X24-BD-DBX-KID-150	https://static.x24sport.vn/mayaobongro/ao-bong-ro-tre-em-x24-br-18-nhieu-mau-150.webp	ao-bong-da-tre-em-x24-bd-18-nhieu-mau-150.webp
4159	ao-bong-da-tre-em-x24-bd-21-cam-151	Áo bóng đá trẻ em X24-BĐ-21 màu Cam	X24-BD-DBX-KID-151	https://static.x24sport.vn/mayaobongro/ao-bong-ro-tre-em-x24-br-21-cam-151.webp	ao-bong-da-tre-em-x24-bd-21-cam-151.webp
4160	ao-bong-da-tre-em-x24-bd-21-do-152	Áo bóng đá trẻ em X24-BĐ-21 màu Đỏ	X24-BD-DBX-KID-152	https://static.x24sport.vn/mayaobongro/ao-bong-ro-tre-em-x24-br-21-do-152.webp	ao-bong-da-tre-em-x24-bd-21-do-152.webp
4161	ao-bong-da-tre-em-x24-bd-21-den-153	Áo bóng đá trẻ em X24-BĐ-21 màu Đen	X24-BD-DBX-KID-153	https://static.x24sport.vn/mayaobongro/ao-bong-ro-tre-em-x24-br-21-den-153.webp	ao-bong-da-tre-em-x24-bd-21-den-153.webp
4162	ao-bong-da-tre-em-x24-bd-21-tim-than-154	Áo bóng đá trẻ em X24-BĐ-21 màu Tím than	X24-BD-DBX-KID-154	https://static.x24sport.vn/mayaobongro/ao-bong-ro-tre-em-x24-br-21-tim-than-154.webp	ao-bong-da-tre-em-x24-bd-21-tim-than-154.webp
4163	ao-bong-da-tre-em-x24-bd-21-xanh-ve-chai-155	Áo bóng đá trẻ em X24-BĐ-21 màu Xanh ve chai	X24-BD-DBX-KID-155	https://static.x24sport.vn/mayaobongro/ao-bong-ro-tre-em-x24-br-21-xanh-ve-chai-155.webp	ao-bong-da-tre-em-x24-bd-21-xanh-ve-chai-155.webp
4164	ao-bong-da-tre-em-x24-bd-22-cam-156	Áo bóng đá trẻ em X24-BĐ-22 màu Cam	X24-BD-DBX-KID-156	https://static.x24sport.vn/mayaobongro/ao-bong-ro-tre-em-x24-br-22-cam-156.webp	ao-bong-da-tre-em-x24-bd-22-cam-156.webp
4165	ao-bong-da-tre-em-x24-bd-22-do-157	Áo bóng đá trẻ em X24-BĐ-22 màu Đỏ	X24-BD-DBX-KID-157	https://static.x24sport.vn/mayaobongro/ao-bong-ro-tre-em-x24-br-22-do-157.webp	ao-bong-da-tre-em-x24-bd-22-do-157.webp
4166	ao-bong-da-tre-em-x24-bd-22-xanh-bich-158	Áo bóng đá trẻ em X24-BĐ-22 màu Xanh bích	X24-BD-DBX-KID-158	https://static.x24sport.vn/mayaobongro/ao-bong-ro-tre-em-x24-br-22-xanh-bich-158.webp	ao-bong-da-tre-em-x24-bd-22-xanh-bich-158.webp
4167	ao-bong-da-tre-em-x24-bd-22-nhieu-mau-159	Áo bóng đá trẻ em X24-BĐ-22 màu Nhiều màu	X24-BD-DBX-KID-159	https://static.x24sport.vn/mayaobongro/ao-bong-ro-tre-em-x24-br-22-nhieu-mau-159.webp	ao-bong-da-tre-em-x24-bd-22-nhieu-mau-159.webp
4168	ao-bong-da-tre-em-x24-bd-22-xanh-ve-chai-160	Áo bóng đá trẻ em X24-BĐ-22 màu Xanh ve chai	X24-BD-DBX-KID-160	https://static.x24sport.vn/mayaobongro/ao-bong-ro-tre-em-x24-br-22-xanh-ve-chai-160.webp	ao-bong-da-tre-em-x24-bd-22-xanh-ve-chai-160.webp
4169	ao-bong-da-tre-em-x24-bd-23-hong-161	Áo bóng đá trẻ em X24-BĐ-23 màu Hồng	X24-BD-DBX-KID-161	https://static.x24sport.vn/mayaobongro/ao-bong-ro-tre-em-x24-br-23-hong-161.webp	ao-bong-da-tre-em-x24-bd-23-hong-161.webp
4170	ao-bong-da-tre-em-x24-bd-23-vang-162	Áo bóng đá trẻ em X24-BĐ-23 màu Vàng	X24-BD-DBX-KID-162	https://static.x24sport.vn/mayaobongro/ao-bong-ro-tre-em-x24-br-23-vang-162.webp	ao-bong-da-tre-em-x24-bd-23-vang-162.webp
4171	ao-bong-da-tre-em-x24-bd-23-den-163	Áo bóng đá trẻ em X24-BĐ-23 màu Đen	X24-BD-DBX-KID-163	https://static.x24sport.vn/mayaobongro/ao-bong-ro-tre-em-x24-br-23-den-163.webp	ao-bong-da-tre-em-x24-bd-23-den-163.webp
4172	ao-bong-da-tre-em-x24-bd-23-xanh-duong-164	Áo bóng đá trẻ em X24-BĐ-23 màu Xanh dương	X24-BD-DBX-KID-164	https://static.x24sport.vn/mayaobongro/ao-bong-ro-tre-em-x24-br-23-xanh-duong-164.webp	ao-bong-da-tre-em-x24-bd-23-xanh-duong-164.webp
4173	ao-bong-da-tre-em-x24-bd-23-xanh-ngoc-165	Áo bóng đá trẻ em X24-BĐ-23 màu Xanh ngọc	X24-BD-DBX-KID-165	https://static.x24sport.vn/mayaobongro/ao-bong-ro-tre-em-x24-br-23-xanh-ngoc-165.webp	ao-bong-da-tre-em-x24-bd-23-xanh-ngoc-165.webp
4174	ao-bong-da-tre-em-x24-bd-24-nhieu-mau-166	Áo bóng đá trẻ em X24-BĐ-24 màu Nhiều màu	X24-BD-DBX-KID-166	https://static.x24sport.vn/mayaobongro/ao-bong-ro-tre-em-x24-br-24-nhieu-mau-166.webp	ao-bong-da-tre-em-x24-bd-24-nhieu-mau-166.webp
4175	ao-bong-da-tre-em-x24-bd-24-do-do-167	Áo bóng đá trẻ em X24-BĐ-24 màu Đỏ đô	X24-BD-DBX-KID-167	https://static.x24sport.vn/mayaobongro/ao-bong-ro-tre-em-x24-br-24-do-do-167.webp	ao-bong-da-tre-em-x24-bd-24-do-do-167.webp
4176	ao-bong-da-tre-em-x24-bd-24-xanh-bich-168	Áo bóng đá trẻ em X24-BĐ-24 màu Xanh bích	X24-BD-DBX-KID-168	https://static.x24sport.vn/mayaobongro/ao-bong-ro-tre-em-x24-br-24-xanh-bich-168.webp	ao-bong-da-tre-em-x24-bd-24-xanh-bich-168.webp
4177	ao-bong-da-tre-em-x24-bd-24-xanh-ngoc-169	Áo bóng đá trẻ em X24-BĐ-24 màu Xanh ngọc	X24-BD-DBX-KID-169	https://static.x24sport.vn/mayaobongro/ao-bong-ro-tre-em-x24-br-24-xanh-ngoc-169.webp	ao-bong-da-tre-em-x24-bd-24-xanh-ngoc-169.webp
4178	ao-bong-da-tre-em-x24-bd-24-xanh-ve-chai-170	Áo bóng đá trẻ em X24-BĐ-24 màu Xanh ve chai	X24-BD-DBX-KID-170	https://static.x24sport.vn/mayaobongro/ao-bong-ro-tre-em-x24-br-24-xanh-ve-chai-170.webp	ao-bong-da-tre-em-x24-bd-24-xanh-ve-chai-170.webp
4179	ao-bong-da-tre-em-x24-bd-1e686e-do-do-171	Áo bóng đá trẻ em mẫu thiết kế riêng màu Đỏ đô	X24-BD-DBX-KID-171	https://static.x24sport.vn/mayaobongro/ao-bong-ro-tre-em-x24-br-1e686e-do-do-171.webp	ao-bong-da-tre-em-x24-bd-1e686e-do-do-171.webp
